,Date,FareProduct,TransitCard,TransactionType,Hour,Minute,Route,Departure,Arrival,Avg Arrival Diff,station
158,2016-04-11 16:13:10,Reg SV Regular,160008363654236,SV Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Raymond & Del Mar Sta.
159,2016-04-11 16:22:44,ASI,160028101005392,Pass Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Arroyo Pkwy & California
160,2016-04-11 16:32:14,ASI,160041273604488,Pass Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Lake & Colorado
161,2016-04-11 16:35:48,ASI,160028111399793,Pass Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Lake & Villa
162,2016-04-11 16:36:03,Reg SV Regular,160008606367513,SV Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Lake & Villa
163,2016-04-11 16:38:46,ASI,160005326847519,Pass Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Lake & Villa
164,2016-04-11 16:45:53,ASI,160005751595997,Pass Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Lake & Washington
165,2016-04-11 16:54:42,DCFS EZ (New),1700885680433557769,Pass Entry (Tag On),15,51,20cc,2016-04-11 15:51:20,2016-04-11 17:01:51,0.9,Woodbury & Raymond Ln
166,2016-04-11 17:10:39,ASI,160012372224866,Pass Entry (Tag On),17,1,20cc,2016-04-11 17:02:21,2016-04-11 18:09:36,0.6,Fair Oaks & Washington
167,2016-04-11 17:38:50,ASI,160011541800382,Pass Entry (Tag On),17,1,20cc,2016-04-11 17:02:21,2016-04-11 18:09:36,0.6,Lake & Colorado
168,2016-04-11 17:44:20,Reg SV Regular,160005903054232,SV Entry (Tag On),17,1,20cc,2016-04-11 17:02:21,2016-04-11 18:09:36,0.6,Lake & Villa
169,2016-04-11 17:58:47,ASI,160008199654236,Pass Entry (Tag On),17,1,20cc,2016-04-11 17:02:21,2016-04-11 18:09:36,0.6,Woodbury & Raymond Ln
170,2016-04-11 18:43:13,ASI,160008171988313,Pass Entry (Tag On),18,9,20cc,2016-04-11 18:10:06,2016-04-11 19:06:06,1.1,Lake & Colorado
171,2016-04-11 18:44:20,Reg SV Regular,160008183370393,SV Entry (Tag On),18,9,20cc,2016-04-11 18:10:06,2016-04-11 19:06:06,1.1,Lake & Colorado
172,2016-04-11 18:47:13,Reg SV Regular,160005873163674,SV Entry (Tag On),18,9,20cc,2016-04-11 18:10:06,2016-04-11 19:06:06,1.1,Lake & Villa
173,2016-04-11 18:48:56,ASI,160005808281435,Pass Entry (Tag On),18,9,20cc,2016-04-11 18:10:06,2016-04-11 19:06:06,1.1,Lake & Villa
174,2016-04-11 07:13:41,Reg SV Regular,160008699015193,SV Entry (Tag On),7,12,31,2016-04-11 07:13:21,2016-04-11 07:42:36,1.6,Fair Oaks & Woodbury
175,2016-04-11 15:30:55,Reg SV Student,160008169899670,SV Entry (Tag On),15,26,20cw,2016-04-11 15:26:24,2016-04-11 15:58:24,0.4,
176,2016-04-11 15:33:02,Reg SV Regular,160008485177116,SV Entry (Tag On),15,26,20cw,2016-04-11 15:26:24,2016-04-11 15:58:24,0.4,
177,2016-04-11 06:02:16,Reg SV Regular,160005185380636,SV Entry (Tag On),5,59,10,2016-04-11 05:59:55,2016-04-11 06:14:10,0.2,Del Mar & Bonnie
178,2016-04-11 06:08:34,Reg SV Regular,160030209991283,SV Entry (Tag On),5,59,10,2016-04-11 05:59:55,2016-04-11 06:14:10,0.2,Colorado & Raymond
179,2016-04-11 06:08:34,Reg SV Regular,160030209991283,SV Directed Autoload,5,59,10,2016-04-11 05:59:55,2016-04-11 06:14:10,0.2,Colorado & Raymond
180,2016-04-11 06:22:51,ASI,160008050739886,Pass Entry (Tag On),6,14,10,2016-04-11 06:14:25,2016-04-11 06:33:25,0.4,Lake & Colorado
181,2016-04-11 06:10:31,Reg SV Regular,160005148836310,SV Entry (Tag On),5,55,31,2016-04-11 05:55:28,2016-04-11 06:20:57,2.0,Altadena & Washington
182,2016-04-11 06:17:14,Reg SV Regular,160007862652832,SV Entry (Tag On),5,55,31,2016-04-11 05:55:28,2016-04-11 06:20:57,2.0,SMV & Station
183,2016-04-11 06:50:07,ASI,160005334431835,Pass Entry (Tag On),6,29,31,2016-04-11 06:30:28,2016-04-11 07:00:44,-0.3,Washington & Fair Oaks
184,2016-04-11 07:15:06,Reg SV Sr/Dis,160005479245917,SV Entry (Tag On),7,1,31,2016-04-11 07:01:28,2016-04-11 07:30:57,1.0,Altadena & Washington
185,2016-04-11 07:43:19,ASI,160005334705113,Pass Entry (Tag On),7,38,31,2016-04-11 07:39:13,2016-04-11 08:09:43,2.7,Washington & Altadena
186,2016-04-11 07:43:21,EZ Pass S/D Z0,160004888017751,Pass Entry (Tag On),7,38,31,2016-04-11 07:39:13,2016-04-11 08:09:43,2.7,Washington & Altadena
187,2016-04-11 07:56:42,ASI,160005334490070,Pass Entry (Tag On),7,38,31,2016-04-11 07:39:13,2016-04-11 08:09:43,2.7,Washington & Fair Oaks
188,2016-04-11 08:06:52,ASI,160005511518875,Pass Entry (Tag On),7,38,31,2016-04-11 07:39:13,2016-04-11 08:09:43,2.7,Fair Oaks & Woodbury
189,2016-04-11 08:21:19,ASI,160005598710551,Pass Entry (Tag On),8,7,31,2016-04-11 08:10:12,2016-04-11 08:41:43,5.7,Washington & Lake
190,2016-04-11 09:14:10,Reg SV Sr/Dis,160005322350559,SV Entry (Tag On),8,46,31,2016-04-11 08:46:43,2016-04-11 09:16:28,1.5,Fair Oaks & Woodbury
191,2016-04-11 09:19:16,Reg SV Student,1702560006303412489,SV Entry (Tag On),9,15,31,2016-04-11 09:16:57,2016-04-11 09:45:13,2.2,Washington & Fair Oaks
192,2016-04-11 09:27:34,Reg SV Regular,160001306195581,SV Entry (Tag On),9,15,31,2016-04-11 09:16:57,2016-04-11 09:45:13,2.2,Washington & Lake
193,2016-04-11 10:03:03,Reg SV Regular,160008245837918,SV Entry (Tag On),9,53,31,2016-04-11 09:53:57,2016-04-11 10:22:12,0.2,Washington & Altadena
194,2016-04-11 10:17:08,ASI,160019589490115,Pass Entry (Tag On),9,53,31,2016-04-11 09:53:57,2016-04-11 10:22:12,0.2,Washington & Fair Oaks
195,2016-04-11 10:24:07,ASI,160005584782879,Pass Entry (Tag On),10,22,31,2016-04-11 10:22:27,2016-04-11 10:50:12,1.2,Fair Oaks & Woodbury
196,2016-04-11 10:26:01,ASI,160041574929766,Pass Entry (Tag On),10,22,31,2016-04-11 10:22:27,2016-04-11 10:50:12,1.2,Washington & Fair Oaks
197,2016-04-11 10:28:27,ASI,160005335046558,Pass Entry (Tag On),10,22,31,2016-04-11 10:22:27,2016-04-11 10:50:12,1.2,Washington & Fair Oaks
198,2016-04-11 10:29:59,EZ Pass AdultZ0,160008448430875,Pass Entry (Tag On),10,22,31,2016-04-11 10:22:27,2016-04-11 10:50:12,1.2,Washington & Lake
199,2016-04-11 11:11:00,ASI,160005585685592,Pass Entry (Tag On),10,59,32,2016-04-11 10:59:42,2016-04-11 11:29:43,-0.3,
200,2016-04-11 11:25:31,ASI,160028110442990,Pass Entry (Tag On),10,59,32,2016-04-11 10:59:42,2016-04-11 11:29:43,-0.3,
201,2016-04-11 11:40:24,ASI,160036514916436,Pass Entry (Tag On),11,30,31,2016-04-11 11:30:27,2016-04-11 12:00:13,2.2,Washington & Lake
202,2016-04-11 12:48:55,Reg SV Regular,160008465274073,SV Entry (Tag On),12,42,31,2016-04-11 12:42:58,2016-04-11 13:10:28,1.5,Washington & Fair Oaks
203,2016-04-11 12:52:56,ASI,160041938303047,Pass Entry (Tag On),12,42,31,2016-04-11 12:42:58,2016-04-11 13:10:28,1.5,Washington & Lake
204,2016-04-11 12:53:47,Reg SV Regular,160008074239194,SV Entry (Tag On),12,42,31,2016-04-11 12:42:58,2016-04-11 13:10:28,1.5,Washington & Lake
205,2016-04-11 12:58:00,Reg SV Regular,160010590303330,SV Entry (Tag On),12,42,31,2016-04-11 12:42:58,2016-04-11 13:10:28,1.5,Altadena & Washington
206,2016-04-11 13:40:55,ASI,160041880281126,Pass Entry (Tag On),13,19,31,2016-04-11 13:20:13,2016-04-11 13:55:13,0.2,Washington & Fair Oaks
207,2016-04-11 13:51:14,DCFS EZ (New),1701799860195979525,Pass Entry (Tag On),13,19,31,2016-04-11 13:20:13,2016-04-11 13:55:13,0.2,Woodbury & Glen
208,2016-04-11 13:52:33,ASI,160008073903519,Pass Entry (Tag On),13,19,31,2016-04-11 13:20:13,2016-04-11 13:55:13,0.2,Fair Oaks & Woodbury
209,2016-04-11 13:52:51,ASI,160005336364638,Pass Entry (Tag On),13,19,31,2016-04-11 13:20:13,2016-04-11 13:55:13,0.2,Fair Oaks & Woodbury
210,2016-04-11 13:59:55,ASI,160005688457113,Pass Entry (Tag On),13,55,31,2016-04-11 13:55:58,2016-04-11 14:28:43,6.7,Washington & Fair Oaks
211,2016-04-11 14:00:06,EZ Pass AdultZ0,160008237212633,Pass Entry (Tag On),13,55,31,2016-04-11 13:55:58,2016-04-11 14:28:43,6.7,Washington & Fair Oaks
212,2016-04-11 14:08:01,ASI,160021184420646,Pass Entry (Tag On),13,55,31,2016-04-11 13:55:58,2016-04-11 14:28:43,6.7,Washington & Lake
213,2016-04-11 14:51:31,ASI,160005688457113,Pass Entry (Tag On),14,32,31,2016-04-11 14:32:43,2016-04-11 15:11:44,-0.3,Washington & Lake
214,2016-04-11 14:51:34,Reg SV Regular,160007880312195,SV Entry (Tag On),14,32,31,2016-04-11 14:32:43,2016-04-11 15:11:44,-0.3,Washington & Lake
215,2016-04-11 15:06:51,ASI,160005586531670,Pass Entry (Tag On),14,32,31,2016-04-11 14:32:43,2016-04-11 15:11:44,-0.3,Woodbury & Glen
216,2016-04-11 15:21:28,ASI,160008073903519,Pass Entry (Tag On),15,12,31,2016-04-11 15:12:28,2016-04-11 15:41:43,0.7,Washington & Lake
217,2016-04-11 15:29:25,Reg SV Regular,160008245837918,SV Entry (Tag On),15,12,31,2016-04-11 15:12:28,2016-04-11 15:41:43,0.7,Altadena & Washington
218,2016-04-11 15:29:30,ASI,160005292758559,Pass Entry (Tag On),15,12,31,2016-04-11 15:12:28,2016-04-11 15:41:43,0.7,Altadena & Washington
219,2016-04-11 15:30:48,ASI,160005724058719,Pass Entry (Tag On),15,12,31,2016-04-11 15:12:28,2016-04-11 15:41:43,0.7,Altadena & Washington
220,2016-04-11 15:34:54,EZ Pass AdultZ0,160013260967426,Pass Entry (Tag On),15,12,31,2016-04-11 15:12:28,2016-04-11 15:41:43,0.7,Altadena & Washington
221,2016-04-11 15:59:17,Reg SV Student,1702560006303412489,SV Entry (Tag On),15,51,31,2016-04-11 15:52:13,2016-04-11 16:28:29,-2.5,Washington & Altadena
222,2016-04-11 16:12:38,ASI,160021185247204,Pass Entry (Tag On),15,51,31,2016-04-11 15:52:13,2016-04-11 16:28:29,-2.5,Washington & Lake
223,2016-04-11 16:53:07,ASI,160005292758559,Pass Entry (Tag On),16,31,31,2016-04-11 16:31:00,2016-04-11 16:57:29,-1.5,Altadena & Washington
224,2016-04-11 17:15:38,Reg SV Sr/Dis,160005503886231,SV Entry (Tag On),17,9,31,2016-04-11 17:10:43,2016-04-11 17:45:29,-2.5,Washington & Altadena
225,2016-04-11 17:27:40,Reg SV Sr/Dis,160010408110406,SV Entry (Tag On),17,9,31,2016-04-11 17:10:43,2016-04-11 17:45:29,-2.5,Washington & Lake
226,2016-04-11 17:50:07,ASI,160005833766871,Pass Entry (Tag On),17,48,32,2016-04-11 17:48:13,2016-04-11 18:13:43,1.7,Washington & Fair Oaks
227,2016-04-11 17:50:19,ASI,160042245281280,Pass Entry (Tag On),17,48,32,2016-04-11 17:48:13,2016-04-11 18:13:43,1.7,Washington & Fair Oaks
228,2016-04-11 18:53:46,Reg SV Regular,160008504961110,SV Entry (Tag On),18,37,31,2016-04-11 18:37:46,2016-04-11 19:10:02,-2.0,
229,2016-04-11 18:57:00,ASI,160005833766871,Pass Entry (Tag On),18,37,31,2016-04-11 18:37:46,2016-04-11 19:10:02,-2.0,
230,2016-04-11 18:57:01,ASI,160042245281280,Pass Entry (Tag On),18,37,31,2016-04-11 18:37:46,2016-04-11 19:10:02,-2.0,
231,2016-04-11 06:34:36,ASI,160033081218502,Pass Entry (Tag On),6,32,20cw,2016-04-11 06:32:24,2016-04-11 07:20:39,2.7,Fair Oaks & Woodbury
232,2016-04-11 06:45:44,Reg SV Regular,160008490959193,SV Entry (Tag On),6,32,20cw,2016-04-11 06:32:24,2016-04-11 07:20:39,2.7,Lake & Colorado
233,2016-04-11 07:38:10,EZ Pass AdultZ2,160008196018112,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Lake & Washington
234,2016-04-11 07:38:19,EZ Pass AdultZ0,160008453103839,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Lake & Washington
235,2016-04-11 07:42:02,Reg SV Regular,160001216173843,SV Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Lake & Villa
236,2016-04-11 07:49:20,EZ Pass AdultZ0,160005124313755,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Arroyo Pkwy & California
237,2016-04-11 08:04:10,ASI,160019589048194,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Raymond & Holly
238,2016-04-11 08:14:44,ASI,160012140273187,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Fair Oaks & Washington
239,2016-04-11 08:17:36,ASI,160005755075673,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Fair Oaks & Woodbury.1
240,2016-04-11 08:20:50,ASI,160005586927191,Pass Entry (Tag On),7,28,20cw,2016-04-11 07:28:54,2016-04-11 08:23:39,4.7,Fair Oaks & Woodbury.1
241,2016-04-11 08:35:51,Reg SV Student,160020362141396,SV Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Lake & Washington
242,2016-04-11 08:35:54,Reg SV Student,160010160562885,SV Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Lake & Washington
243,2016-04-11 08:37:30,Reg SV Regular,160008439706390,SV Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Lake & Washington
244,2016-04-11 08:39:08,Reg SV Regular,160005843602710,SV Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Lake & Villa
245,2016-04-11 08:47:32,EZ Pass AdultZ0,160005567503516,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Lake & Colorado
246,2016-04-11 09:05:20,ASI,160033064689547,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Raymond & Del Mar Sta.
247,2016-04-11 09:08:38,ASI,160005805170078,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Raymond & Holly
248,2016-04-11 09:08:39,ASI,160005535028315,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Raymond & Holly
249,2016-04-11 09:08:41,Reg SV Regular,160008469931355,SV Exit (Tag Off),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Raymond & Holly
250,2016-04-11 09:15:46,ASI,160011559836542,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Fair Oaks & Washington
251,2016-04-11 09:15:58,ASI,160008117547033,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Fair Oaks & Washington
252,2016-04-11 09:19:35,ASI,160036514436112,Pass Entry (Tag On),8,29,20cw,2016-04-11 08:29:54,2016-04-11 09:25:09,1.2,Fair Oaks & Washington
253,2016-04-11 09:38:46,Reg SV Regular,160008305146713,SV Entry (Tag On),9,34,20cw,2016-04-11 09:34:39,2016-04-11 10:29:24,0.4,Lake & Washington
254,2016-04-11 10:13:09,Reg SV Regular,160008143563673,SV Entry (Tag On),9,34,20cw,2016-04-11 09:34:39,2016-04-11 10:29:24,0.4,Raymond & Holly
255,2016-04-11 15:21:48,Reg SV Student,160020357456759,SV Entry (Tag On),15,10,40,2016-04-11 15:10:55,2016-04-11 15:38:25,1.4,Allen & Orange Grove
256,2016-04-11 15:21:56,Reg SV Student,160008074488791,SV Entry (Tag On),15,10,40,2016-04-11 15:10:55,2016-04-11 15:38:25,1.4,Allen & Orange Grove
257,2016-04-11 15:24:37,Reg SV Student,160005545943511,SV Entry (Tag On),15,10,40,2016-04-11 15:10:55,2016-04-11 15:38:25,1.4,Allen & Orange Grove
258,2016-04-11 15:29:54,ASI,160008091648799,Pass Entry (Tag On),15,10,40,2016-04-11 15:10:55,2016-04-11 15:38:25,1.4,Villa & Lake
259,2016-04-11 15:29:57,Reg SV Student,160005292123358,SV Entry (Tag On),15,10,40,2016-04-11 15:10:55,2016-04-11 15:38:25,1.4,Villa & Lake
260,2016-04-11 15:40:48,ASI,160033081722347,Pass Entry (Tag On),15,40,40,2016-04-11 15:40:25,2016-04-11 16:11:55,3.9,Raymond & Holly
261,2016-04-11 16:32:29,Reg SV Student,160005301366873,SV Entry (Tag On),16,21,40,2016-04-11 16:22:25,2016-04-11 16:54:40,6.7,Allen & Orange Grove
262,2016-04-11 16:38:50,Reg SV Regular,160040676390000,SV Entry (Tag On),16,21,40,2016-04-11 16:22:25,2016-04-11 16:54:40,6.7,Villa & Lake
263,2016-04-11 16:41:08,Reg SV Regular,160040219028083,SV Entry (Tag On),16,21,40,2016-04-11 16:22:25,2016-04-11 16:54:40,6.7,Villa & Lake
264,2016-04-11 16:45:39,ASI,160033064099945,Pass Entry (Tag On),16,21,40,2016-04-11 16:22:25,2016-04-11 16:54:40,6.7,Walnut & Garfield
265,2016-04-11 16:45:42,ASI,160005579372314,Pass Entry (Tag On),16,21,40,2016-04-11 16:22:25,2016-04-11 16:54:40,6.7,Walnut & Garfield
266,2016-04-11 16:50:18,ASI,160005336136473,Pass Entry (Tag On),16,21,40,2016-04-11 16:22:25,2016-04-11 16:54:40,6.7,Raymond & Holly
267,2016-04-11 16:55:46,Reg SV Regular,160041807316088,SV Entry (Tag On),16,51,40,2016-04-11 16:55:40,2016-04-11 17:21:55,1.9,Walnut & Garfield
268,2016-04-11 16:57:33,ASI,160005288127199,Pass Entry (Tag On),16,51,40,2016-04-11 16:55:40,2016-04-11 17:21:55,1.9,Walnut & Garfield
269,2016-04-11 17:35:20,Reg SV Regular,160008130866717,SV Entry (Tag On),17,30,40,2016-04-11 17:32:40,2016-04-11 18:01:10,3.2,SMV & Station
270,2016-04-11 07:18:20,EZ Pass AdultZ0,160018932331125,Pass Entry (Tag On),7,16,10,2016-04-11 07:16:48,2016-04-11 07:36:03,2.1,Del Mar & Bonnie
271,2016-04-11 07:38:35,Reg SV Regular,160008321390873,SV Entry (Tag On),7,36,10,2016-04-11 07:37:03,2016-04-11 07:59:03,2.1,Colorado & Raymond
272,2016-04-11 07:42:47,Reg SV Regular,160005650780633,SV Entry (Tag On),7,36,10,2016-04-11 07:37:03,2016-04-11 07:59:03,2.1,Lake & Colorado
273,2016-04-11 08:05:09,Reg SV Regular,160001048987923,SV Entry (Tag On),8,4,10,2016-04-11 08:04:33,2016-04-11 08:22:48,1.8,Allen & Corson
274,2016-04-11 08:14:20,EZ Pass AdultZ0,160005567503516,Pass Entry (Tag On),8,4,10,2016-04-11 08:04:33,2016-04-11 08:22:48,1.8,Colorado & Lake
275,2016-04-11 08:27:43,Reg SV College,1701512823505056000,SV Entry (Tag On),8,21,10,2016-04-11 08:23:03,2016-04-11 08:46:18,4.3,Lake & Colorado
276,2016-04-11 08:27:57,Reg SV Regular,160008180300195,SV Entry (Tag On),8,21,10,2016-04-11 08:23:03,2016-04-11 08:46:18,4.3,Lake & Colorado
277,2016-04-11 08:31:34,EZ Pass AdultZ0,160005567503516,Pass Entry (Tag On),8,21,10,2016-04-11 08:23:03,2016-04-11 08:46:18,4.3,Lake & Del Mar
278,2016-04-11 09:14:19,ASI,160005292758559,Pass Entry (Tag On),9,6,10,2016-04-11 09:08:18,2016-04-11 09:31:03,2.1,Lake & Colorado
279,2016-04-11 09:39:42,Reg SV Regular,160041858585201,SV Entry (Tag On),9,36,10,2016-04-11 09:37:33,2016-04-11 09:58:18,4.3,Del Mar & Bonnie
280,2016-04-11 09:47:53,Reg SV Sr/Dis,160005620120472,SV Entry (Tag On),9,36,10,2016-04-11 09:37:33,2016-04-11 09:58:18,4.3,Colorado & Raymond
281,2016-04-11 10:03:59,ASI,160011833210944,Pass Entry (Tag On),9,54,10,2016-04-11 09:58:33,2016-04-11 10:20:03,3.1,Lake & Colorado
282,2016-04-11 10:13:49,EZ Pass AdultZ0,160010328467522,Pass Entry (Tag On),9,54,10,2016-04-11 09:58:33,2016-04-11 10:20:03,3.1,Del Mar & Bonnie
283,2016-04-11 11:25:53,Reg SV Regular,160042821900402,SV Entry (Tag On),11,21,10,2016-04-11 11:21:33,2016-04-11 11:39:49,-1.2,Del Mar & Bonnie
284,2016-04-11 11:45:13,EZ Pass AdultZ2,160015400511600,Pass Entry (Tag On),11,41,10,2016-04-11 11:41:18,2016-04-11 12:07:19,2.3,Colorado & Raymond
285,2016-04-11 11:58:58,ASI,160005744485272,Pass Entry (Tag On),11,41,10,2016-04-11 11:41:18,2016-04-11 12:07:19,2.3,Del Mar & Bonnie
286,2016-04-11 12:00:54,ASI,160041273667683,Pass Entry (Tag On),11,41,10,2016-04-11 11:41:18,2016-04-11 12:07:19,2.3,Del Mar & Bonnie
287,2016-04-11 12:39:25,ASI,160012141708702,Pass Entry (Tag On),12,35,10,2016-04-11 12:36:34,2016-04-11 12:59:19,0.3,Colorado & Raymond
288,2016-04-11 12:39:28,ASI,160041556121606,Pass Entry (Tag On),12,35,10,2016-04-11 12:36:34,2016-04-11 12:59:19,0.3,Colorado & Raymond
289,2016-04-11 12:39:30,ASI,160041274237445,Pass Entry (Tag On),12,35,10,2016-04-11 12:36:34,2016-04-11 12:59:19,0.3,Colorado & Raymond
290,2016-04-11 13:07:27,Reg SV Regular,160005434223835,SV Entry (Tag On),13,6,10,2016-04-11 13:07:04,2016-04-11 13:25:05,-0.9,Allen & Corson
291,2016-04-11 13:17:43,ASI,160005288127199,Pass Entry (Tag On),13,6,10,2016-04-11 13:07:04,2016-04-11 13:25:05,-0.9,Colorado & Lake
292,2016-04-11 13:42:01,ASI,160019592146118,Pass Entry (Tag On),13,28,10,2016-04-11 13:28:49,2016-04-11 13:51:35,-0.4,Lake & Del Mar
293,2016-04-11 14:30:53,ASI,160005336056796,Pass Entry (Tag On),14,27,10,2016-04-11 14:29:19,2016-04-11 14:49:50,-1.2,Colorado & Raymond
294,2016-04-11 14:36:13,ASI,160008034196526,Pass Entry (Tag On),14,27,10,2016-04-11 14:29:19,2016-04-11 14:49:50,-1.2,Lake & Colorado
295,2016-04-11 15:05:43,Reg SV Regular,160010257399688,SV Entry (Tag On),14,59,10,2016-04-11 14:59:19,2016-04-11 15:21:19,1.3,Lake & Del Mar
296,2016-04-11 15:26:21,ASI,160005530032478,Pass Entry (Tag On),15,21,10,2016-04-11 15:21:34,2016-04-11 15:46:34,2.6,Colorado & Raymond
297,2016-04-11 15:37:32,EZ Pass AdultZ1,160041972541049,Pass Entry (Tag On),15,21,10,2016-04-11 15:21:34,2016-04-11 15:46:34,2.6,Del Mar & Bonnie
298,2016-04-11 15:58:14,ASI,160011562053184,Pass Entry (Tag On),15,51,10,2016-04-11 15:51:19,2016-04-11 16:11:50,-0.2,Lake & Del Mar
299,2016-04-11 16:02:18,ASI,160005530032478,Pass Entry (Tag On),15,51,10,2016-04-11 15:51:19,2016-04-11 16:11:50,-0.2,Colorado & Lake
300,2016-04-11 16:04:54,ASI,160011832237666,Pass Entry (Tag On),15,51,10,2016-04-11 15:51:19,2016-04-11 16:11:50,-0.2,Colorado & Raymond
301,2016-04-11 16:19:17,Reg SV Regular,160005682795997,SV Entry (Tag On),16,16,10,2016-04-11 16:16:19,2016-04-11 16:39:34,0.6,Colorado & Raymond
302,2016-04-11 16:20:31,Reg SV Regular,160008459192794,SV Entry (Tag On),16,16,10,2016-04-11 16:16:19,2016-04-11 16:39:34,0.6,Colorado & Raymond
303,2016-04-11 16:31:26,Reg SV Sr/Dis,160005254803039,SV Entry (Tag On),16,16,10,2016-04-11 16:16:19,2016-04-11 16:39:34,0.6,Del Mar & Bonnie
304,2016-04-11 18:09:50,ASI,160005751595997,Pass Entry (Tag On),18,3,10,2016-04-11 18:03:34,2016-04-11 18:27:34,2.6,Colorado & Raymond
305,2016-04-11 18:39:53,Reg SV Regular,160008616328158,SV Entry (Tag On),18,32,10,2016-04-11 18:33:19,2016-04-11 18:52:19,0.3,Lake & Del Mar
306,2016-04-11 18:44:45,EZ Pass AdultZ0,160005567503516,Pass Entry (Tag On),18,32,10,2016-04-11 18:33:19,2016-04-11 18:52:19,0.3,Colorado & Raymond
307,2016-04-11 19:02:33,EZ Pass AdultZ0,160013789565040,Pass Entry (Tag On),18,59,10,2016-04-11 18:59:19,2016-04-11 19:21:34,0.6,Colorado & Raymond
308,2016-04-11 19:32:37,ASI,160033064099945,Pass Entry (Tag On),19,28,10,2016-04-11 19:28:49,2016-04-11 19:42:20,-0.7,Lake & Del Mar
309,2016-04-11 19:35:56,ASI,160033065097864,Pass Entry (Tag On),19,28,10,2016-04-11 19:28:49,2016-04-11 19:42:20,-0.7,Colorado & Lake
310,2016-04-11 19:36:39,ASI,160005534607515,Pass Entry (Tag On),19,28,10,2016-04-11 19:28:49,2016-04-11 19:42:20,-0.7,Colorado & Lake
311,2016-04-11 07:27:47,Reg SV Regular,160008743356544,SV Entry (Tag On),6,59,20cc,2016-04-11 06:59:19,2016-04-11 07:59:20,-0.7,Arroyo Pkwy & California
312,2016-04-11 08:00:39,ASI,160005327157918,Pass Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Fair Oaks & Woodbury
313,2016-04-11 08:01:58,ASI,160041879618569,Pass Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Fair Oaks & Woodbury
314,2016-04-11 08:03:49,Reg SV Regular,160008331555994,SV Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Fair Oaks & Washington
315,2016-04-11 08:05:37,ASI,160005334490070,Pass Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Fair Oaks & Washington
316,2016-04-11 08:28:03,EZ Pass AdultZ0,160041543267504,Pass Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Arroyo Pkwy & California
317,2016-04-11 08:38:24,ASI,160020977624166,Pass Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Lake & Colorado
318,2016-04-11 08:38:27,ASI,160005342376154,Pass Entry (Tag On),8,0,20cc,2016-04-11 08:00:19,2016-04-11 09:05:50,-1.2,Lake & Colorado
